source_id,ra,dec,parallax,phot_g_mean_mag,Teff,dist_pc,sep_arcsec,is_target
2033124787928758784,294.5486552723137,31.180977828673747,-0.12420169512426103,18.852773666381836,4751.6934,1698.4722,373.4762412013495,False
2033108703268345344,294.7001443092143,31.079340025316405,0.16542840108388188,18.852792739868164,4661.285,1685.7311,517.549454869531,False
2033123787198591360,294.621428353478,31.21662664942234,0.6156566280912495,18.852949142456055,4279.499,1046.4976,123.40741051747612,False
2033110180741942016,294.8137673252165,31.15020682081788,-0.14743794743756755,18.853261947631836,4860.7866,1948.386,530.9942631993914,False
2033123379179806976,294.7308553630641,31.22794572070586,0.8092876783620431,18.853313446044922,3429.3027,511.5648,216.12265583194633,False
2033124341287388800,294.66324525931935,31.26287689902346,0.01792653163883888,18.853452682495117,4667.4385,1663.9476,157.2426785775539,False
2033121214515558272,294.65073088219236,31.152454492896396,0.000491983873944773,18.853769302368164,,,242.61497285328426,False
2033121382016506752,294.58846771896566,31.11238795331496,0.06824886808278574,18.85396385192871,4952.9077,2260.9053,445.422915517842,False
2033128597562496640,294.6165712736023,31.337957706576887,0.1265312883129741,18.85400390625,4728.072,1703.0668,449.1302391241709,False
2033125234605243904,294.59623405933155,31.201010616774383,-0.2587724775251756,18.854013442993164,4807.4688,1809.0491,211.08033681816983,False
2033120218083130496,294.6021966805819,31.066823480350873,0.984840104557285,18.85411262512207,3354.9775,515.8687,578.1792803816403,False
2033151554172665216,294.7360093908785,31.367413418485572,-0.07370701782601191,18.85428810119629,4615.907,1435.228,580.7536501421157,False
2033147632853190528,294.741372965836,31.271855663684413,0.3045827581943192,18.854463577270508,4721.582,1564.0747,310.62455879701406,False
2033110288113880960,294.74472471881376,31.102210552505962,0.4411245381256549,18.85456657409668,,,493.30891879547863,False
2033125951862090240,294.46910235514093,31.21321381513736,0.20793754322873434,18.854711532592773,4818.172,1849.833,592.4283588205366,False
2033125784361387136,294.49227072330063,31.20362928084405,0.1998496085443602,18.85490608215332,4530.86,1304.5927,523.7475081870448,False
2033121661192404224,294.5708741670444,31.13559002432265,0.6110424740711927,18.855289459228516,4579.7114,1696.8878,410.35852413949385,False
2033121867350742016,294.60277081740355,31.14445515099424,0.17109057260721647,18.85578727722168,4548.267,1537.2971,324.12929541452206,False
2033148182613262080,294.7849188595044,31.31357217843948,0.32850478927698346,18.855833053588867,4294.8,797.9867,509.73511972454384,False
2033110013235751936,294.81530696415354,31.12172709915068,0.020691070773543332,18.856172561645508,4444.8726,1371.5415,589.8791273744231,False
2033122378449032704,294.70746744455545,31.143336033198867,0.41158923159098915,18.856290817260742,3866.1216,631.9244,307.85743201782026,False
