##############################################################################
# Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , EffectiveArea 
# Pixel scale: 0.90354
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on datasheets
# CCD QE based on datasheets
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1 
                *R_d2 * R_visgr * vis_geff * vis_detQE
# Generated on: 2026-02-19
##############################################################################
Wavelength	Reflectivity	Dichroic1_Eff	Dichroic2_Eff	GratingEff	CCD_QE	EffectiveArea_cm2 
5681.8315	0.9044	0.8000	0.8000	0.7251	0.9514	267.0636
5682.7350	0.9043	0.8000	0.8000	0.7251	0.9514	267.0734
5683.6386	0.9043	0.8000	0.8000	0.7252	0.9514	267.0833
5684.5421	0.9043	0.8000	0.8000	0.7253	0.9514	267.0932
5685.4457	0.9043	0.8000	0.8000	0.7254	0.9514	267.0994
5686.3492	0.9043	0.8000	0.8000	0.7254	0.9514	267.0979
5687.2527	0.9043	0.8000	0.8000	0.7254	0.9514	267.0964
5688.1563	0.9042	0.8000	0.8000	0.7255	0.9514	267.0950
5689.0598	0.9042	0.8000	0.8000	0.7255	0.9514	267.0935
5689.9634	0.9042	0.8000	0.8000	0.7256	0.9514	267.0920
5690.8669	0.9042	0.8000	0.8000	0.7256	0.9514	267.0905
5691.7705	0.9042	0.8000	0.8000	0.7257	0.9514	267.0890
5692.6740	0.9041	0.8000	0.8000	0.7257	0.9514	267.0875
5693.5775	0.9041	0.8000	0.8000	0.7257	0.9514	267.0860
5694.4811	0.9041	0.8000	0.8000	0.7258	0.9514	267.0844
5695.3846	0.9041	0.8000	0.8000	0.7258	0.9514	267.0829
5696.2882	0.9041	0.8000	0.8000	0.7259	0.9514	267.0814
5697.1917	0.9041	0.8000	0.8000	0.7259	0.9514	267.0799
5698.0952	0.9040	0.8000	0.8000	0.7260	0.9514	267.0784
5698.9988	0.9040	0.8000	0.8000	0.7260	0.9513	267.0769
5699.9023	0.9040	0.8000	0.8000	0.7260	0.9513	267.0754
5700.8059	0.9040	0.8000	0.8000	0.7261	0.9513	267.0882
5701.7094	0.9040	0.8000	0.8000	0.7261	0.9513	267.1027
5702.6129	0.9040	0.8000	0.8000	0.7262	0.9513	267.1172
5703.5165	0.9040	0.8000	0.8000	0.7262	0.9513	267.1317
5704.4200	0.9040	0.8000	0.8000	0.7263	0.9513	267.1462
5705.3236	0.9040	0.8000	0.8000	0.7263	0.9513	267.1607
5706.2271	0.9040	0.8000	0.8000	0.7263	0.9513	267.1752
5707.1306	0.9040	0.8000	0.8000	0.7264	0.9513	267.1897
5708.0342	0.9040	0.8000	0.8000	0.7264	0.9513	267.2042
5708.9377	0.9040	0.8000	0.8000	0.7265	0.9513	267.2187
5709.8413	0.9040	0.8000	0.8000	0.7265	0.9513	267.2332
5710.7448	0.9040	0.8000	0.8000	0.7266	0.9513	267.2477
5711.6484	0.9040	0.8000	0.8000	0.7266	0.9513	267.2622
5712.5519	0.9040	0.8000	0.8000	0.7266	0.9513	267.2767
5713.4554	0.9040	0.8000	0.8000	0.7267	0.9513	267.2912
5714.3590	0.9040	0.8000	0.8000	0.7267	0.9513	267.3057
5715.2625	0.9040	0.8000	0.8000	0.7268	0.9513	267.3202
5716.1661	0.9040	0.8000	0.8000	0.7268	0.9513	267.3347
5717.0696	0.9040	0.8000	0.8000	0.7269	0.9513	267.3492
5717.9731	0.9040	0.8000	0.8000	0.7269	0.9513	267.3637
5718.8767	0.9040	0.8000	0.8000	0.7269	0.9513	267.3782
5719.7802	0.9040	0.8000	0.8000	0.7270	0.9513	267.3927
5720.6838	0.9040	0.8000	0.8000	0.7270	0.9512	267.4072
5721.5873	0.9040	0.8000	0.8000	0.7271	0.9512	267.4217
5722.4908	0.9040	0.8000	0.8000	0.7271	0.9512	267.4362
5723.3944	0.9040	0.8000	0.8000	0.7272	0.9512	267.4507
5724.2979	0.9040	0.8000	0.8000	0.7272	0.9512	267.4652
5725.2015	0.9040	0.8000	0.8000	0.7272	0.9512	267.4797
5726.1050	0.9040	0.8000	0.8000	0.7273	0.9512	267.4942
5727.0085	0.9040	0.8000	0.8000	0.7273	0.9512	267.5087
5727.9121	0.9040	0.8000	0.8000	0.7274	0.9512	267.5232
5728.8156	0.9040	0.8000	0.8000	0.7274	0.9512	267.5377
5729.7192	0.9040	0.8000	0.8000	0.7275	0.9512	267.5522
5730.6227	0.9040	0.8000	0.8000	0.7275	0.9512	267.5667
5731.5263	0.9040	0.8000	0.8000	0.7275	0.9512	267.5812
5732.4298	0.9040	0.8000	0.8000	0.7276	0.9512	267.5957
5733.3333	0.9040	0.8000	0.8000	0.7276	0.9512	267.6102
5734.2369	0.9040	0.8000	0.8000	0.7277	0.9512	267.6247
5735.1404	0.9040	0.8000	0.8000	0.7277	0.9512	267.6392
5736.0440	0.9040	0.8000	0.8000	0.7278	0.9512	267.6537
5736.9475	0.9040	0.8000	0.8000	0.7278	0.9512	267.6682
5737.8510	0.9040	0.8000	0.8000	0.7278	0.9512	267.6827
5738.7546	0.9040	0.8000	0.8000	0.7279	0.9512	267.6972
5739.6581	0.9040	0.8000	0.8000	0.7279	0.9512	267.7117
5740.5617	0.9040	0.8000	0.8000	0.7280	0.9512	267.7262
5741.4652	0.9040	0.8000	0.8000	0.7280	0.9511	267.7407
5742.3687	0.9040	0.8000	0.8000	0.7281	0.9511	267.7552
5743.2723	0.9040	0.8000	0.8000	0.7281	0.9511	267.7697
5744.1758	0.9040	0.8000	0.8000	0.7281	0.9511	267.7842
5745.0794	0.9040	0.8000	0.8000	0.7282	0.9511	267.7987
5745.9829	0.9040	0.8000	0.8000	0.7282	0.9511	267.8132
5746.8864	0.9040	0.8000	0.8000	0.7283	0.9511	267.8277
5747.7900	0.9040	0.8000	0.8000	0.7283	0.9511	267.8422
5748.6935	0.9040	0.8000	0.8000	0.7284	0.9511	267.8567
5749.5971	0.9040	0.8000	0.8000	0.7284	0.9511	267.8712
5750.5006	0.9040	0.8000	0.8000	0.7284	0.9511	267.8857
5751.4042	0.9040	0.8000	0.8000	0.7285	0.9511	267.9001
5752.3077	0.9040	0.8000	0.8000	0.7285	0.9511	267.9146
5753.2112	0.9040	0.8000	0.8000	0.7286	0.9511	267.9291
5754.1148	0.9040	0.8000	0.8000	0.7286	0.9511	267.9436
5755.0183	0.9040	0.8000	0.8000	0.7286	0.9511	267.9581
5755.9219	0.9040	0.8000	0.8000	0.7287	0.9511	267.9726
5756.8254	0.9040	0.8000	0.8000	0.7287	0.9511	267.9871
5757.7289	0.9040	0.8000	0.8000	0.7288	0.9511	268.0016
5758.6325	0.9040	0.8000	0.8000	0.7288	0.9511	268.0161
5759.5360	0.9040	0.8000	0.8000	0.7289	0.9511	268.0306
5760.4396	0.9040	0.8000	0.8000	0.7289	0.9511	268.0451
5761.3431	0.9040	0.8000	0.8000	0.7289	0.9511	268.0596
5762.2466	0.9040	0.8000	0.8000	0.7290	0.9510	268.0741
5763.1502	0.9040	0.8000	0.8000	0.7290	0.9510	268.0886
5764.0537	0.9040	0.8000	0.8000	0.7291	0.9510	268.1031
5764.9573	0.9040	0.8000	0.8000	0.7291	0.9510	268.1176
5765.8608	0.9040	0.8000	0.8000	0.7292	0.9510	268.1321
5766.7643	0.9040	0.8000	0.8000	0.7292	0.9510	268.1466
5767.6679	0.9040	0.8000	0.8000	0.7292	0.9510	268.1610
5768.5714	0.9040	0.8000	0.8000	0.7293	0.9510	268.1755
5769.4750	0.9040	0.8000	0.8000	0.7293	0.9510	268.1900
5770.3785	0.9040	0.8000	0.8000	0.7294	0.9510	268.2045
5771.2821	0.9040	0.8000	0.8000	0.7294	0.9510	268.2190
5772.1856	0.9040	0.8000	0.8000	0.7295	0.9510	268.2335
5773.0891	0.9040	0.8000	0.8000	0.7295	0.9510	268.2480
5773.9927	0.9040	0.8000	0.8000	0.7295	0.9510	268.2625
5774.8962	0.9040	0.8000	0.8000	0.7296	0.9510	268.2770
5775.7998	0.9040	0.8000	0.8000	0.7296	0.9510	268.2915
5776.7033	0.9040	0.8000	0.8000	0.7297	0.9510	268.3060
5777.6068	0.9040	0.8000	0.8000	0.7297	0.9510	268.3205
5778.5104	0.9040	0.8000	0.8000	0.7298	0.9510	268.3350
5779.4139	0.9040	0.8000	0.8000	0.7298	0.9510	268.3494
5780.3175	0.9040	0.8000	0.8000	0.7298	0.9510	268.3639
5781.2210	0.9040	0.8000	0.8000	0.7299	0.9510	268.3784
5782.1245	0.9040	0.8000	0.8000	0.7299	0.9510	268.3929
5783.0281	0.9040	0.8000	0.8000	0.7300	0.9509	268.4074
5783.9316	0.9040	0.8000	0.8000	0.7300	0.9509	268.4219
5784.8352	0.9040	0.8000	0.8000	0.7301	0.9509	268.4364
5785.7387	0.9040	0.8000	0.8000	0.7301	0.9509	268.4509
5786.6422	0.9040	0.8000	0.8000	0.7301	0.9509	268.4654
5787.5458	0.9040	0.8000	0.8000	0.7302	0.9509	268.4799
5788.4493	0.9040	0.8000	0.8000	0.7302	0.9509	268.4944
5789.3529	0.9040	0.8000	0.8000	0.7303	0.9509	268.5088
5790.2564	0.9040	0.8000	0.8000	0.7303	0.9509	268.5233
5791.1600	0.9040	0.8000	0.8000	0.7304	0.9509	268.5378
5792.0635	0.9040	0.8000	0.8000	0.7304	0.9509	268.5523
5792.9670	0.9040	0.8000	0.8000	0.7304	0.9509	268.5668
5793.8706	0.9040	0.8000	0.8000	0.7305	0.9509	268.5813
5794.7741	0.9040	0.8000	0.8000	0.7305	0.9509	268.5958
5795.6777	0.9040	0.8000	0.8000	0.7306	0.9509	268.6103
5796.5812	0.9040	0.8000	0.8000	0.7306	0.9509	268.6248
5797.4847	0.9040	0.8000	0.8000	0.7307	0.9509	268.6392
5798.3883	0.9040	0.8000	0.8000	0.7307	0.9509	268.6517
5799.2918	0.9040	0.8000	0.8000	0.7307	0.9509	268.6526
5800.1954	0.9040	0.8000	0.8000	0.7307	0.9509	268.6501
5801.0989	0.9040	0.8000	0.8000	0.7307	0.9509	268.6350
5802.0024	0.9040	0.8000	0.8000	0.7307	0.9509	268.6199
5802.9060	0.9039	0.8000	0.8000	0.7307	0.9509	268.6047
5803.8095	0.9039	0.8000	0.8000	0.7307	0.9509	268.5896
5804.7131	0.9039	0.8000	0.8000	0.7307	0.9508	268.5745
5805.6166	0.9039	0.8000	0.8000	0.7307	0.9508	268.5593
5806.5201	0.9039	0.8000	0.8000	0.7307	0.9508	268.5442
5807.4237	0.9039	0.8000	0.8000	0.7308	0.9508	268.5291
5808.3272	0.9038	0.8000	0.8000	0.7308	0.9508	268.5139
5809.2308	0.9038	0.8000	0.8000	0.7308	0.9508	268.4988
5810.1343	0.9038	0.8000	0.8000	0.7308	0.9508	268.4837
5811.0379	0.9038	0.8000	0.8000	0.7308	0.9508	268.4685
5811.9414	0.9038	0.8000	0.8000	0.7308	0.9508	268.4534
5812.8449	0.9037	0.8000	0.8000	0.7308	0.9508	268.4383
5813.7485	0.9037	0.8000	0.8000	0.7308	0.9508	268.4232
5814.6520	0.9037	0.8000	0.8000	0.7308	0.9508	268.4080
5815.5556	0.9037	0.8000	0.8000	0.7308	0.9508	268.3929
5816.4591	0.9037	0.8000	0.8000	0.7308	0.9508	268.3778
5817.3626	0.9037	0.8000	0.8000	0.7308	0.9508	268.3627
5818.2662	0.9036	0.8000	0.8000	0.7308	0.9508	268.3475
5819.1697	0.9036	0.8000	0.8000	0.7308	0.9508	268.3324
5820.0733	0.9036	0.8000	0.8000	0.7308	0.9508	268.3173
5820.9768	0.9036	0.8000	0.8000	0.7308	0.9508	268.3022
5821.8803	0.9036	0.8000	0.8000	0.7308	0.9508	268.2870
5822.7839	0.9035	0.8000	0.8000	0.7309	0.9508	268.2719
5823.6874	0.9035	0.8000	0.8000	0.7309	0.9508	268.2568
5824.5910	0.9035	0.8000	0.8000	0.7309	0.9508	268.2417
5825.4945	0.9035	0.8000	0.8000	0.7309	0.9507	268.2266
5826.3980	0.9035	0.8000	0.8000	0.7309	0.9507	268.2114
5827.3016	0.9035	0.8000	0.8000	0.7309	0.9507	268.1963
5828.2051	0.9034	0.8000	0.8000	0.7309	0.9507	268.1812
5829.1087	0.9034	0.8000	0.8000	0.7309	0.9507	268.1661
5830.0122	0.9034	0.8000	0.8000	0.7309	0.9507	268.1510
5830.9158	0.9034	0.8000	0.8000	0.7309	0.9507	268.1358
5831.8193	0.9034	0.8000	0.8000	0.7309	0.9507	268.1207
5832.7228	0.9033	0.8000	0.8000	0.7309	0.9507	268.1056
5833.6264	0.9033	0.8000	0.8000	0.7309	0.9507	268.0905
5834.5299	0.9033	0.8000	0.8000	0.7309	0.9507	268.0754
5835.4335	0.9033	0.8000	0.8000	0.7309	0.9507	268.0603
5836.3370	0.9033	0.8000	0.8000	0.7309	0.9507	268.0451
5837.2405	0.9033	0.8000	0.8000	0.7310	0.9507	268.0300
5838.1441	0.9032	0.8000	0.8000	0.7310	0.9507	268.0149
5839.0476	0.9032	0.8000	0.8000	0.7310	0.9507	267.9998
5839.9512	0.9032	0.8000	0.8000	0.7310	0.9507	267.9847
5840.8547	0.9032	0.8000	0.8000	0.7310	0.9507	267.9696
5841.7582	0.9032	0.8000	0.8000	0.7310	0.9507	267.9545
5842.6618	0.9031	0.8000	0.8000	0.7310	0.9507	267.9394
5843.5653	0.9031	0.8000	0.8000	0.7310	0.9507	267.9242
5844.4689	0.9031	0.8000	0.8000	0.7310	0.9507	267.9091
5845.3724	0.9031	0.8000	0.8000	0.7310	0.9507	267.8940
5846.2759	0.9031	0.8000	0.8000	0.7310	0.9506	267.8789
5847.1795	0.9031	0.8000	0.8000	0.7310	0.9506	267.8638
5848.0830	0.9030	0.8000	0.8000	0.7310	0.9506	267.8487
5848.9866	0.9030	0.8000	0.8000	0.7310	0.9506	267.8336
5849.8901	0.9030	0.8000	0.8000	0.7310	0.9506	267.8185
5850.7937	0.9030	0.8000	0.8000	0.7310	0.9506	267.8175
5851.6972	0.9030	0.8000	0.8000	0.7310	0.9506	267.8185
5852.6007	0.9030	0.8000	0.8000	0.7311	0.9506	267.8194
5853.5043	0.9030	0.8000	0.8000	0.7311	0.9506	267.8204
5854.4078	0.9030	0.8000	0.8000	0.7311	0.9506	267.8214
5855.3114	0.9030	0.8000	0.8000	0.7311	0.9506	267.8224
5856.2149	0.9030	0.8000	0.8000	0.7311	0.9506	267.8233
5857.1184	0.9030	0.8000	0.8000	0.7311	0.9506	267.8243
5858.0220	0.9030	0.8000	0.8000	0.7311	0.9506	267.8253
5858.9255	0.9030	0.8000	0.8000	0.7311	0.9506	267.8262
5859.8291	0.9030	0.8000	0.8000	0.7311	0.9506	267.8272
5860.7326	0.9030	0.8000	0.8000	0.7311	0.9506	267.8282
5861.6361	0.9030	0.8000	0.8000	0.7311	0.9506	267.8292
5862.5397	0.9030	0.8000	0.8000	0.7311	0.9506	267.8301
5863.4432	0.9030	0.8000	0.8000	0.7311	0.9506	267.8311
5864.3468	0.9030	0.8000	0.8000	0.7311	0.9506	267.8321
5865.2503	0.9030	0.8000	0.8000	0.7311	0.9506	267.8330
5866.1538	0.9030	0.8000	0.8000	0.7311	0.9506	267.8340
5867.0574	0.9030	0.8000	0.8000	0.7311	0.9505	267.8350
5867.9609	0.9030	0.8000	0.8000	0.7312	0.9505	267.8360
5868.8645	0.9030	0.8000	0.8000	0.7312	0.9505	267.8369
5869.7680	0.9030	0.8000	0.8000	0.7312	0.9505	267.8379
5870.6716	0.9030	0.8000	0.8000	0.7312	0.9505	267.8389
5871.5751	0.9030	0.8000	0.8000	0.7312	0.9505	267.8398
5872.4786	0.9030	0.8000	0.8000	0.7312	0.9505	267.8408
5873.3822	0.9030	0.8000	0.8000	0.7312	0.9505	267.8418
5874.2857	0.9030	0.8000	0.8000	0.7312	0.9505	267.8428
5875.1893	0.9030	0.8000	0.8000	0.7312	0.9505	267.8437
5876.0928	0.9030	0.8000	0.8000	0.7312	0.9505	267.8447
5876.9963	0.9030	0.8000	0.8000	0.7312	0.9505	267.8457
5877.8999	0.9030	0.8000	0.8000	0.7312	0.9505	267.8466
5878.8034	0.9030	0.8000	0.8000	0.7312	0.9505	267.8476
5879.7070	0.9030	0.8000	0.8000	0.7312	0.9505	267.8486
5880.6105	0.9030	0.8000	0.8000	0.7312	0.9505	267.8496
5881.5140	0.9030	0.8000	0.8000	0.7312	0.9505	267.8505
5882.4176	0.9030	0.8000	0.8000	0.7312	0.9505	267.8515
5883.3211	0.9030	0.8000	0.8000	0.7313	0.9505	267.8525
5884.2247	0.9030	0.8000	0.8000	0.7313	0.9505	267.8534
5885.1282	0.9030	0.8000	0.8000	0.7313	0.9505	267.8544
5886.0317	0.9030	0.8000	0.8000	0.7313	0.9505	267.8554
5886.9353	0.9030	0.8000	0.8000	0.7313	0.9505	267.8564
5887.8388	0.9030	0.8000	0.8000	0.7313	0.9504	267.8573
5888.7424	0.9030	0.8000	0.8000	0.7313	0.9504	267.8583
5889.6459	0.9030	0.8000	0.8000	0.7313	0.9504	267.8593
5890.5495	0.9030	0.8000	0.8000	0.7313	0.9504	267.8602
5891.4530	0.9030	0.8000	0.8000	0.7313	0.9504	267.8612
5892.3565	0.9030	0.8000	0.8000	0.7313	0.9504	267.8622
5893.2601	0.9030	0.8000	0.8000	0.7313	0.9504	267.8632
5894.1636	0.9030	0.8000	0.8000	0.7313	0.9504	267.8641
5895.0672	0.9030	0.8000	0.8000	0.7313	0.9504	267.8651
5895.9707	0.9030	0.8000	0.8000	0.7313	0.9504	267.8661
5896.8742	0.9030	0.8000	0.8000	0.7313	0.9504	267.8670
5897.7778	0.9030	0.8000	0.8000	0.7314	0.9504	267.8680
5898.6813	0.9030	0.8000	0.8000	0.7314	0.9504	267.8690
5899.5849	0.9030	0.8000	0.8000	0.7314	0.9504	267.8700
5900.4884	0.9030	0.8000	0.8000	0.7314	0.9504	267.8622
5901.3919	0.9030	0.8000	0.8000	0.7314	0.9504	267.8471
5902.2955	0.9030	0.8000	0.8000	0.7314	0.9504	267.8320
5903.1990	0.9029	0.8000	0.8000	0.7314	0.9504	267.8169
5904.1026	0.9029	0.8000	0.8000	0.7314	0.9504	267.8018
5905.0061	0.9029	0.8000	0.8000	0.7314	0.9504	267.7867
5905.9096	0.9029	0.8000	0.8000	0.7314	0.9504	267.7716
5906.8132	0.9029	0.8000	0.8000	0.7314	0.9504	267.7565
5907.7167	0.9028	0.8000	0.8000	0.7314	0.9504	267.7414
5908.6203	0.9028	0.8000	0.8000	0.7314	0.9504	267.7263
5909.5238	0.9028	0.8000	0.8000	0.7314	0.9503	267.7111
5910.4274	0.9028	0.8000	0.8000	0.7314	0.9503	267.6960
5911.3309	0.9028	0.8000	0.8000	0.7314	0.9503	267.6809
5912.2344	0.9028	0.8000	0.8000	0.7314	0.9503	267.6658
5913.1380	0.9027	0.8000	0.8000	0.7315	0.9503	267.6507
5914.0415	0.9027	0.8000	0.8000	0.7315	0.9503	267.6356
5914.9451	0.9027	0.8000	0.8000	0.7315	0.9503	267.6205
5915.8486	0.9027	0.8000	0.8000	0.7315	0.9503	267.6049
5916.7521	0.9027	0.8000	0.8000	0.7315	0.9503	267.5822
5917.6557	0.9026	0.8000	0.8000	0.7315	0.9503	267.5595
5918.5592	0.9026	0.8000	0.8000	0.7315	0.9502	267.5368
5919.4628	0.9026	0.8000	0.8000	0.7315	0.9502	267.5141
5920.3663	0.9026	0.8000	0.8000	0.7315	0.9502	267.4914
5921.2698	0.9026	0.8000	0.8000	0.7315	0.9501	267.4687
5922.1734	0.9026	0.8000	0.8000	0.7315	0.9501	267.4460
5923.0769	0.9025	0.8000	0.8000	0.7315	0.9501	267.4233
5923.9805	0.9025	0.8000	0.8000	0.7315	0.9500	267.4006
5924.8840	0.9025	0.8000	0.8000	0.7315	0.9500	267.3779
5925.7875	0.9025	0.8000	0.8000	0.7315	0.9500	267.3552
5926.6911	0.9025	0.8000	0.8000	0.7315	0.9499	267.3325
5927.5946	0.9024	0.8000	0.8000	0.7315	0.9499	267.3098
5928.4982	0.9024	0.8000	0.8000	0.7316	0.9499	267.2871
5929.4017	0.9024	0.8000	0.8000	0.7316	0.9498	267.2645
5930.3053	0.9024	0.8000	0.8000	0.7316	0.9498	267.2418
5931.2088	0.9024	0.8000	0.8000	0.7316	0.9498	267.2191
5932.1123	0.9024	0.8000	0.8000	0.7316	0.9498	267.1964
5933.0159	0.9023	0.8000	0.8000	0.7316	0.9497	267.1737
5933.9194	0.9023	0.8000	0.8000	0.7316	0.9497	267.1434
5934.8230	0.9023	0.8000	0.8000	0.7315	0.9497	267.1109
5935.7265	0.9023	0.8000	0.8000	0.7315	0.9496	267.0783
5936.6300	0.9023	0.8000	0.8000	0.7315	0.9496	267.0458
5937.5336	0.9022	0.8000	0.8000	0.7315	0.9496	267.0133
5938.4371	0.9022	0.8000	0.8000	0.7315	0.9495	266.9807
5939.3407	0.9022	0.8000	0.8000	0.7314	0.9495	266.9482
5940.2442	0.9022	0.8000	0.8000	0.7314	0.9495	266.9157
5941.1477	0.9022	0.8000	0.8000	0.7314	0.9494	266.8832
5942.0513	0.9022	0.8000	0.8000	0.7314	0.9494	266.8507
5942.9548	0.9021	0.8000	0.8000	0.7314	0.9494	266.8182
5943.8584	0.9021	0.8000	0.8000	0.7313	0.9493	266.7857
5944.7619	0.9021	0.8000	0.8000	0.7313	0.9493	266.7532
5945.6654	0.9021	0.8000	0.8000	0.7313	0.9493	266.7207
5946.5690	0.9021	0.8000	0.8000	0.7313	0.9492	266.6882
5947.4725	0.9021	0.8000	0.8000	0.7313	0.9492	266.6557
5948.3761	0.9020	0.8000	0.8000	0.7312	0.9492	266.6232
5949.2796	0.9020	0.8000	0.8000	0.7312	0.9492	266.5907
5950.1832	0.9020	0.8000	0.8000	0.7312	0.9491	266.5615
5951.0867	0.9020	0.8000	0.8000	0.7312	0.9491	266.5450
5951.9902	0.9020	0.8000	0.8000	0.7311	0.9491	266.5286
5952.8938	0.9020	0.8000	0.8000	0.7311	0.9490	266.5121
5953.7973	0.9020	0.8000	0.8000	0.7311	0.9490	266.4957
5954.7009	0.9020	0.8000	0.8000	0.7311	0.9490	266.4792
5955.6044	0.9020	0.8000	0.8000	0.7311	0.9489	266.4628
5956.5079	0.9020	0.8000	0.8000	0.7310	0.9489	266.4463
5957.4115	0.9020	0.8000	0.8000	0.7310	0.9489	266.4299
5958.3150	0.9020	0.8000	0.8000	0.7310	0.9488	266.4134
5959.2186	0.9020	0.8000	0.8000	0.7310	0.9488	266.3969
5960.1221	0.9020	0.8000	0.8000	0.7310	0.9488	266.3805
5961.0256	0.9020	0.8000	0.8000	0.7309	0.9487	266.3640
5961.9292	0.9020	0.8000	0.8000	0.7309	0.9487	266.3476
5962.8327	0.9020	0.8000	0.8000	0.7309	0.9487	266.3311
5963.7363	0.9020	0.8000	0.8000	0.7309	0.9487	266.3147
5964.6398	0.9020	0.8000	0.8000	0.7309	0.9486	266.2982
5965.5433	0.9020	0.8000	0.8000	0.7308	0.9486	266.2818
5966.4469	0.9020	0.8000	0.8000	0.7308	0.9486	266.2653
5967.3504	0.9020	0.8000	0.8000	0.7308	0.9485	266.2489
5968.2540	0.9020	0.8000	0.8000	0.7308	0.9485	266.2324
5969.1575	0.9020	0.8000	0.8000	0.7307	0.9485	266.2160
5970.0611	0.9020	0.8000	0.8000	0.7307	0.9484	266.1995
5970.9646	0.9020	0.8000	0.8000	0.7307	0.9484	266.1831
5971.8681	0.9020	0.8000	0.8000	0.7307	0.9484	266.1666
5972.7717	0.9020	0.8000	0.8000	0.7307	0.9483	266.1502
5973.6752	0.9020	0.8000	0.8000	0.7306	0.9483	266.1338
5974.5788	0.9020	0.8000	0.8000	0.7306	0.9483	266.1173
5975.4823	0.9020	0.8000	0.8000	0.7306	0.9482	266.1009
5976.3858	0.9020	0.8000	0.8000	0.7306	0.9482	266.0844
5977.2894	0.9020	0.8000	0.8000	0.7306	0.9482	266.0680
5978.1929	0.9020	0.8000	0.8000	0.7305	0.9482	266.0515
5979.0965	0.9020	0.8000	0.8000	0.7305	0.9481	266.0351
5980.0000	0.9020	0.8000	0.8000	0.7305	0.9481	266.0187
5980.9035	0.9020	0.8000	0.8000	0.7305	0.9481	266.0022
5981.8071	0.9020	0.8000	0.8000	0.7305	0.9480	265.9858
5982.7106	0.9020	0.8000	0.8000	0.7304	0.9480	265.9693
5983.6142	0.9020	0.8000	0.8000	0.7304	0.9480	265.9529
5984.5177	0.9020	0.8000	0.8000	0.7304	0.9479	265.9365
5985.4212	0.9020	0.8000	0.8000	0.7304	0.9479	265.9200
5986.3248	0.9020	0.8000	0.8000	0.7303	0.9479	265.9036
5987.2283	0.9020	0.8000	0.8000	0.7303	0.9478	265.8871
5988.1319	0.9020	0.8000	0.8000	0.7303	0.9478	265.8707
5989.0354	0.9020	0.8000	0.8000	0.7303	0.9478	265.8543
5989.9389	0.9020	0.8000	0.8000	0.7303	0.9477	265.8378
5990.8425	0.9020	0.8000	0.8000	0.7302	0.9477	265.8214
5991.7460	0.9020	0.8000	0.8000	0.7302	0.9477	265.8050
5992.6496	0.9020	0.8000	0.8000	0.7302	0.9477	265.7885
5993.5531	0.9020	0.8000	0.8000	0.7302	0.9476	265.7721
5994.4567	0.9020	0.8000	0.8000	0.7302	0.9476	265.7557
5995.3602	0.9020	0.8000	0.8000	0.7301	0.9476	265.7392
5996.2637	0.9020	0.8000	0.8000	0.7301	0.9475	265.7228
5997.1673	0.9020	0.8000	0.8000	0.7301	0.9475	265.7064
5998.0708	0.9020	0.8000	0.8000	0.7301	0.9475	265.6899
5998.9744	0.9020	0.8000	0.8000	0.7301	0.9474	265.6735
5999.8779	0.9020	0.8000	0.8000	0.7300	0.9474	265.6571
6000.7814	0.9020	0.8000	0.8000	0.7300	0.9474	265.6268
6001.6850	0.9020	0.8000	0.8000	0.7300	0.9473	265.5944
6002.5885	0.9019	0.8000	0.8000	0.7300	0.9473	265.5620
6003.4921	0.9019	0.8000	0.8000	0.7299	0.9473	265.5297
6004.3956	0.9019	0.8000	0.8000	0.7299	0.9472	265.4973
6005.2991	0.9019	0.8000	0.8000	0.7299	0.9472	265.4649
6006.2027	0.9019	0.8000	0.8000	0.7299	0.9472	265.4325
6007.1062	0.9019	0.8000	0.8000	0.7299	0.9472	265.4001
6008.0098	0.9018	0.8000	0.8000	0.7298	0.9471	265.3678
6008.9133	0.9018	0.8000	0.8000	0.7298	0.9471	265.3354
6009.8168	0.9018	0.8000	0.8000	0.7298	0.9471	265.3030
6010.7204	0.9018	0.8000	0.8000	0.7298	0.9470	265.2707
6011.6239	0.9018	0.8000	0.8000	0.7298	0.9470	265.2383
6012.5275	0.9017	0.8000	0.8000	0.7297	0.9470	265.2060
6013.4310	0.9017	0.8000	0.8000	0.7297	0.9469	265.1736
6014.3346	0.9017	0.8000	0.8000	0.7297	0.9469	265.1413
6015.2381	0.9017	0.8000	0.8000	0.7297	0.9469	265.1089
6016.1416	0.9017	0.8000	0.8000	0.7297	0.9468	265.0766
6017.0452	0.9017	0.8000	0.8000	0.7296	0.9468	265.0442
6017.9487	0.9016	0.8000	0.8000	0.7296	0.9468	265.0119
6018.8523	0.9016	0.8000	0.8000	0.7296	0.9467	264.9796
6019.7558	0.9016	0.8000	0.8000	0.7296	0.9467	264.9472
6020.6593	0.9016	0.8000	0.8000	0.7295	0.9467	264.9149
6021.5629	0.9016	0.8000	0.8000	0.7295	0.9467	264.8826
6022.4664	0.9016	0.8000	0.8000	0.7295	0.9466	264.8503
6023.3700	0.9015	0.8000	0.8000	0.7295	0.9466	264.8179
