###############################################################
#Effective Area File
# Telescope: WALTZER
# Units: Wavelength [Angstrom], Reflectivity , Dichroic_Eff ,
#        GratingEff , CCD_QE , Throughput, EffectiveArea [cm2]
# Pixel scale: 0.417684
# Secondary obstruction : 15 %
# Notes: Reflectivity based on Pollux and HWO reflectivity
# Grating efficiency based on CUTE
# CCD QE based on datasheet and CUTE
# Effective area = Telescope_area * Rprim * Rsec * Sec_obstr * R_fold * R_d1
                *R_uvgr * Uv_geff *R_fold2 * Uv_detQE
# Generated on: 2026-02-19
###############################################################################
Wavelength	Reflectivity	Dichroic_Eff	GratingEff	CCD_QE	Throughput	EffectiveArea_cm2
3015.1729	0.9247	0.8000	0.5566	0.6465	0.1655	159.1840
3015.5906	0.9247	0.8000	0.5567	0.6466	0.1655	159.2063
3016.0083	0.9247	0.8000	0.5567	0.6466	0.1655	159.2285
3016.4260	0.9247	0.8000	0.5567	0.6466	0.1655	159.2507
3016.8437	0.9247	0.8000	0.5568	0.6467	0.1655	159.2730
3017.2614	0.9247	0.8000	0.5568	0.6467	0.1656	159.2952
3017.6790	0.9247	0.8000	0.5569	0.6468	0.1656	159.3174
3018.0967	0.9247	0.8000	0.5569	0.6468	0.1656	159.3397
3018.5144	0.9247	0.8000	0.5570	0.6469	0.1656	159.3619
3018.9321	0.9247	0.8000	0.5570	0.6469	0.1657	159.3842
3019.3498	0.9247	0.8000	0.5570	0.6469	0.1657	159.4064
3019.7675	0.9247	0.8000	0.5571	0.6470	0.1657	159.4286
3020.1851	0.9247	0.8000	0.5571	0.6470	0.1657	159.4509
3020.6028	0.9247	0.8000	0.5572	0.6471	0.1658	159.4731
3021.0205	0.9247	0.8000	0.5572	0.6471	0.1658	159.4954
3021.4382	0.9247	0.8000	0.5572	0.6471	0.1658	159.5176
3021.8559	0.9247	0.8000	0.5573	0.6472	0.1658	159.5399
3022.2736	0.9247	0.8000	0.5573	0.6472	0.1658	159.5622
3022.6913	0.9247	0.8000	0.5574	0.6473	0.1659	159.5844
3023.1089	0.9247	0.8000	0.5574	0.6473	0.1659	159.6098
3023.5266	0.9247	0.8000	0.5575	0.6474	0.1659	159.6440
3023.9443	0.9247	0.8000	0.5576	0.6474	0.1660	159.6782
3024.3620	0.9247	0.8000	0.5576	0.6474	0.1660	159.7021
3024.7797	0.9247	0.8000	0.5577	0.6475	0.1660	159.7244
3025.1974	0.9247	0.8000	0.5577	0.6475	0.1660	159.7466
3025.6150	0.9247	0.8000	0.5578	0.6476	0.1661	159.7689
3026.0327	0.9247	0.8000	0.5578	0.6476	0.1661	159.7912
3026.4504	0.9247	0.8000	0.5578	0.6476	0.1661	159.8134
3026.8681	0.9247	0.8000	0.5579	0.6477	0.1661	159.8357
3027.2858	0.9247	0.8000	0.5579	0.6477	0.1662	159.8580
3027.7035	0.9247	0.8000	0.5580	0.6478	0.1662	159.8803
3028.1212	0.9247	0.8000	0.5580	0.6478	0.1662	159.9025
3028.5388	0.9247	0.8000	0.5581	0.6479	0.1662	159.9248
3028.9565	0.9247	0.8000	0.5581	0.6479	0.1662	159.9471
3029.3742	0.9247	0.8000	0.5581	0.6479	0.1663	159.9694
3029.7919	0.9247	0.8000	0.5582	0.6480	0.1663	159.9917
3030.2096	0.9247	0.8000	0.5582	0.6480	0.1663	160.0139
3030.6273	0.9247	0.8000	0.5583	0.6481	0.1663	160.0362
3031.0449	0.9247	0.8000	0.5583	0.6481	0.1664	160.0585
3031.4626	0.9247	0.8000	0.5583	0.6481	0.1664	160.0808
3031.8803	0.9247	0.8000	0.5584	0.6482	0.1664	160.1031
3032.2980	0.9247	0.8000	0.5584	0.6482	0.1664	160.1254
3032.7157	0.9247	0.8000	0.5585	0.6483	0.1665	160.1477
3033.1334	0.9247	0.8000	0.5585	0.6483	0.1665	160.1700
3033.5511	0.9247	0.8000	0.5586	0.6484	0.1665	160.1923
3033.9687	0.9247	0.8000	0.5586	0.6484	0.1665	160.2146
3034.3864	0.9247	0.8000	0.5586	0.6484	0.1665	160.2369
3034.8041	0.9247	0.8000	0.5587	0.6485	0.1666	160.2592
3035.2218	0.9247	0.8000	0.5587	0.6485	0.1666	160.2825
3035.6395	0.9247	0.8000	0.5588	0.6486	0.1666	160.3066
3036.0572	0.9247	0.8000	0.5588	0.6486	0.1666	160.3307
3036.4748	0.9247	0.8000	0.5588	0.6486	0.1667	160.3548
3036.8925	0.9247	0.8000	0.5589	0.6487	0.1667	160.3789
3037.3102	0.9247	0.8000	0.5589	0.6487	0.1667	160.4017
3037.7279	0.9247	0.8000	0.5590	0.6488	0.1667	160.4240
3038.1456	0.9247	0.8000	0.5590	0.6488	0.1668	160.4463
3038.5633	0.9247	0.8000	0.5591	0.6489	0.1668	160.4687
3038.9809	0.9247	0.8000	0.5591	0.6489	0.1668	160.4910
3039.3986	0.9247	0.8000	0.5591	0.6489	0.1668	160.5133
3039.8163	0.9247	0.8000	0.5592	0.6490	0.1669	160.5356
3040.2340	0.9247	0.8000	0.5592	0.6490	0.1669	160.5580
3040.6517	0.9247	0.8000	0.5593	0.6491	0.1669	160.5803
3041.0694	0.9247	0.8000	0.5593	0.6491	0.1669	160.6026
3041.4871	0.9247	0.8000	0.5593	0.6491	0.1670	160.6249
3041.9047	0.9247	0.8000	0.5594	0.6492	0.1670	160.6473
3042.3224	0.9247	0.8000	0.5594	0.6492	0.1670	160.6696
3042.7401	0.9247	0.8000	0.5595	0.6493	0.1670	160.6919
3043.1578	0.9247	0.8000	0.5595	0.6493	0.1670	160.7150
3043.5755	0.9247	0.8000	0.5596	0.6494	0.1671	160.7391
3043.9932	0.9247	0.8000	0.5596	0.6494	0.1671	160.7633
3044.4108	0.9247	0.8000	0.5596	0.6494	0.1671	160.7756
3044.8285	0.9247	0.8000	0.5596	0.6495	0.1671	160.7878
3045.2462	0.9247	0.8000	0.5596	0.6495	0.1671	160.8059
3045.6639	0.9247	0.8000	0.5597	0.6496	0.1672	160.8283
3046.0816	0.9247	0.8000	0.5597	0.6496	0.1672	160.8506
3046.4993	0.9247	0.8000	0.5597	0.6496	0.1672	160.8730
3046.9170	0.9247	0.8000	0.5598	0.6497	0.1672	160.8953
3047.3346	0.9247	0.8000	0.5598	0.6497	0.1673	160.9177
3047.7523	0.9247	0.8000	0.5599	0.6498	0.1673	160.9400
3048.1700	0.9247	0.8000	0.5599	0.6498	0.1673	160.9575
3048.5877	0.9247	0.8000	0.5599	0.6499	0.1673	160.9678
3049.0054	0.9247	0.8000	0.5599	0.6499	0.1673	160.9783
3049.4231	0.9247	0.8000	0.5599	0.6499	0.1673	161.0007
3049.8407	0.9247	0.8000	0.5600	0.6500	0.1674	161.0230
3050.2584	0.9247	0.8000	0.5600	0.6500	0.1674	161.0454
3050.6761	0.9247	0.8000	0.5601	0.6501	0.1674	161.0678
3051.0938	0.9247	0.8000	0.5601	0.6501	0.1674	161.0878
3051.5115	0.9247	0.8000	0.5601	0.6502	0.1674	161.1000
3051.9292	0.9247	0.8000	0.5601	0.6502	0.1675	161.1122
3052.3468	0.9247	0.8000	0.5601	0.6502	0.1675	161.1343
3052.7645	0.9247	0.8000	0.5602	0.6503	0.1675	161.1585
3053.1822	0.9247	0.8000	0.5602	0.6503	0.1675	161.1767
3053.5999	0.9247	0.8000	0.5602	0.6504	0.1675	161.1870
3054.0176	0.9247	0.8000	0.5602	0.6504	0.1675	161.1979
3054.4353	0.9247	0.8000	0.5602	0.6504	0.1676	161.2202
3054.8530	0.9247	0.8000	0.5603	0.6505	0.1676	161.2426
3055.2706	0.9247	0.8000	0.5603	0.6505	0.1676	161.2572
3055.6883	0.9247	0.8000	0.5603	0.6506	0.1676	161.2675
3056.1060	0.9247	0.8000	0.5603	0.6506	0.1676	161.2810
3056.5237	0.9247	0.8000	0.5604	0.6507	0.1677	161.3033
3056.9414	0.9247	0.8000	0.5604	0.6507	0.1677	161.3257
3057.3591	0.9247	0.8000	0.5604	0.6507	0.1677	161.3393
3057.7767	0.9247	0.8000	0.5604	0.6508	0.1677	161.3515
3058.1944	0.9247	0.8000	0.5604	0.6508	0.1677	161.3693
3058.6121	0.9247	0.8000	0.5605	0.6509	0.1677	161.3935
3059.0298	0.9247	0.8000	0.5605	0.6509	0.1678	161.4167
3059.4475	0.9247	0.8000	0.5605	0.6509	0.1678	161.4271
3059.8652	0.9247	0.8000	0.5605	0.6510	0.1678	161.4374
3060.2829	0.9247	0.8000	0.5605	0.6510	0.1678	161.4478
3060.7005	0.9247	0.8000	0.5605	0.6511	0.1678	161.4581
3061.1182	0.9248	0.8000	0.5605	0.6511	0.1678	161.4724
3061.5359	0.9248	0.8000	0.5606	0.6512	0.1679	161.4966
3061.9536	0.9248	0.8000	0.5606	0.6512	0.1679	161.5208
3062.3713	0.9248	0.8000	0.5606	0.6512	0.1679	161.5344
3062.7890	0.9248	0.8000	0.5606	0.6513	0.1679	161.5465
3063.2066	0.9248	0.8000	0.5606	0.6513	0.1679	161.5578
3063.6243	0.9248	0.8000	0.5606	0.6514	0.1679	161.5682
3064.0420	0.9248	0.8000	0.5606	0.6514	0.1679	161.5798
3064.4597	0.9248	0.8000	0.5606	0.6514	0.1680	161.6022
3064.8774	0.9248	0.8000	0.5607	0.6515	0.1680	161.6246
3065.2951	0.9248	0.8000	0.5607	0.6515	0.1680	161.6385
3065.7128	0.9248	0.8000	0.5607	0.6516	0.1680	161.6488
3066.1304	0.9248	0.8000	0.5607	0.6516	0.1680	161.6592
3066.5481	0.9248	0.8000	0.5607	0.6517	0.1680	161.6695
3066.9658	0.9248	0.8000	0.5607	0.6517	0.1680	161.6799
3067.3835	0.9248	0.8000	0.5607	0.6517	0.1681	161.6920
3067.8012	0.9248	0.8000	0.5607	0.6518	0.1681	161.7041
3068.2189	0.9248	0.8000	0.5607	0.6518	0.1681	161.7226
3068.6365	0.9248	0.8000	0.5608	0.6519	0.1681	161.7469
3069.0542	0.9248	0.8000	0.5608	0.6519	0.1681	161.7693
3069.4719	0.9248	0.8000	0.5608	0.6519	0.1682	161.7797
3069.8896	0.9248	0.8000	0.5608	0.6520	0.1682	161.7900
3070.3073	0.9248	0.8000	0.5608	0.6520	0.1682	161.8004
3070.7250	0.9248	0.8000	0.5608	0.6521	0.1682	161.8108
3071.1426	0.9248	0.8000	0.5608	0.6521	0.1682	161.8218
3071.5603	0.9248	0.8000	0.5608	0.6522	0.1682	161.8340
3071.9780	0.9248	0.8000	0.5608	0.6522	0.1682	161.8461
3072.3957	0.9248	0.8000	0.5608	0.6522	0.1682	161.8583
3072.8134	0.9248	0.8000	0.5608	0.6523	0.1682	161.8705
3073.2311	0.9248	0.8000	0.5608	0.6523	0.1683	161.8817
3073.6488	0.9248	0.8000	0.5608	0.6524	0.1683	161.8921
3074.0664	0.9248	0.8000	0.5608	0.6524	0.1683	161.9024
3074.4841	0.9248	0.8000	0.5608	0.6524	0.1683	161.9128
3074.9018	0.9248	0.8000	0.5608	0.6525	0.1683	161.9232
3075.3195	0.9248	0.8000	0.5608	0.6525	0.1683	161.9283
3075.7372	0.9248	0.8000	0.5609	0.6524	0.1683	161.9318
3076.1549	0.9248	0.8000	0.5609	0.6524	0.1683	161.9309
3076.5725	0.9248	0.8000	0.5609	0.6523	0.1683	161.9223
3076.9902	0.9248	0.8000	0.5609	0.6523	0.1683	161.9138
3077.4079	0.9248	0.8000	0.5609	0.6523	0.1683	161.9035
3077.8256	0.9248	0.8000	0.5609	0.6522	0.1683	161.8931
3078.2433	0.9248	0.8000	0.5609	0.6522	0.1683	161.8827
3078.6610	0.9248	0.8000	0.5609	0.6521	0.1682	161.8724
3079.0787	0.9248	0.8000	0.5609	0.6521	0.1682	161.8623
3079.4963	0.9248	0.8000	0.5609	0.6521	0.1682	161.8538
3079.9140	0.9248	0.8000	0.5609	0.6520	0.1682	161.8453
3080.3317	0.9248	0.8000	0.5609	0.6520	0.1682	161.8367
3080.7494	0.9248	0.8000	0.5609	0.6519	0.1682	161.8282
3081.1671	0.9248	0.8000	0.5609	0.6519	0.1682	161.8189
3081.5848	0.9248	0.8000	0.5609	0.6518	0.1682	161.8085
3082.0024	0.9248	0.8000	0.5609	0.6518	0.1682	161.7982
3082.4201	0.9248	0.8000	0.5609	0.6518	0.1682	161.7878
3082.8378	0.9248	0.8000	0.5609	0.6517	0.1681	161.7774
3083.2555	0.9248	0.8000	0.5609	0.6517	0.1681	161.7682
3083.6732	0.9248	0.8000	0.5609	0.6516	0.1681	161.7596
3084.0909	0.9248	0.8000	0.5609	0.6516	0.1681	161.7511
3084.5085	0.9248	0.8000	0.5609	0.6515	0.1681	161.7426
3084.9262	0.9248	0.8000	0.5609	0.6515	0.1681	161.7340
3085.3439	0.9248	0.8000	0.5609	0.6515	0.1681	161.7255
3085.7616	0.9248	0.8000	0.5609	0.6514	0.1681	161.7169
3086.1793	0.9248	0.8000	0.5609	0.6514	0.1681	161.7084
3086.5970	0.9248	0.8000	0.5609	0.6513	0.1681	161.6998
3087.0147	0.9248	0.8000	0.5609	0.6513	0.1681	161.6912
3087.4323	0.9248	0.8000	0.5609	0.6513	0.1680	161.6809
3087.8500	0.9248	0.8000	0.5609	0.6512	0.1680	161.6705
3088.2677	0.9248	0.8000	0.5609	0.6512	0.1680	161.6601
3088.6854	0.9248	0.8000	0.5609	0.6511	0.1680	161.6498
3089.1031	0.9248	0.8000	0.5609	0.6511	0.1680	161.6398
3089.5208	0.9248	0.8000	0.5609	0.6510	0.1680	161.6313
3089.9384	0.9248	0.8000	0.5609	0.6510	0.1680	161.6228
3090.3561	0.9248	0.8000	0.5609	0.6510	0.1680	161.6142
3090.7738	0.9248	0.8000	0.5609	0.6509	0.1680	161.6057
3091.1915	0.9248	0.8000	0.5609	0.6509	0.1680	161.6026
3091.6092	0.9248	0.8000	0.5610	0.6508	0.1680	161.6061
3092.0269	0.9248	0.8000	0.5610	0.6508	0.1680	161.6088
3092.4446	0.9248	0.8000	0.5610	0.6508	0.1680	161.6003
3092.8622	0.9248	0.8000	0.5610	0.6507	0.1680	161.5917
3093.2799	0.9248	0.8000	0.5610	0.6507	0.1679	161.5820
3093.6976	0.9248	0.8000	0.5610	0.6506	0.1679	161.5716
3094.1153	0.9248	0.8000	0.5610	0.6506	0.1679	161.5612
3094.5330	0.9248	0.8000	0.5610	0.6505	0.1679	161.5509
3094.9507	0.9248	0.8000	0.5610	0.6505	0.1679	161.5405
3095.3683	0.9248	0.8000	0.5610	0.6505	0.1679	161.5317
3095.7860	0.9248	0.8000	0.5610	0.6504	0.1679	161.5232
3096.2037	0.9248	0.8000	0.5610	0.6504	0.1679	161.5146
3096.6214	0.9248	0.8000	0.5610	0.6503	0.1679	161.5061
3097.0391	0.9248	0.8000	0.5610	0.6503	0.1679	161.4973
3097.4568	0.9248	0.8000	0.5610	0.6503	0.1678	161.4870
3097.8745	0.9248	0.8000	0.5610	0.6502	0.1678	161.4766
3098.2921	0.9248	0.8000	0.5610	0.6502	0.1678	161.4662
3098.7098	0.9248	0.8000	0.5610	0.6501	0.1678	161.4559
3099.1275	0.9249	0.8000	0.5610	0.6501	0.1678	161.4460
3099.5452	0.9249	0.8000	0.5610	0.6500	0.1678	161.4375
3099.9629	0.9249	0.8000	0.5610	0.6500	0.1678	161.4289
3100.3806	0.9249	0.8000	0.5610	0.6500	0.1678	161.4298
3100.7982	0.9249	0.8000	0.5610	0.6500	0.1678	161.4317
3101.2159	0.9249	0.8000	0.5610	0.6500	0.1678	161.4335
3101.6336	0.9249	0.8000	0.5610	0.6500	0.1678	161.4353
3102.0513	0.9249	0.8000	0.5610	0.6500	0.1678	161.4371
3102.4690	0.9249	0.8000	0.5610	0.6500	0.1678	161.4390
3102.8867	0.9249	0.8000	0.5610	0.6500	0.1678	161.4408
3103.3043	0.9249	0.8000	0.5610	0.6500	0.1678	161.4426
3103.7220	0.9249	0.8000	0.5610	0.6500	0.1678	161.4444
3104.1397	0.9249	0.8000	0.5610	0.6500	0.1678	161.4503
3104.5574	0.9249	0.8000	0.5611	0.6500	0.1678	161.4641
3104.9751	0.9249	0.8000	0.5611	0.6500	0.1678	161.4780
3105.3928	0.9249	0.8000	0.5611	0.6500	0.1678	161.4788
3105.8105	0.9249	0.8000	0.5611	0.6500	0.1678	161.4788
3106.2281	0.9249	0.8000	0.5611	0.6500	0.1678	161.4788
3106.6458	0.9249	0.8000	0.5611	0.6500	0.1678	161.4788
3107.0635	0.9249	0.8000	0.5611	0.6500	0.1678	161.4791
3107.4812	0.9249	0.8000	0.5611	0.6500	0.1678	161.4809
3107.8989	0.9249	0.8000	0.5611	0.6500	0.1678	161.4827
3108.3166	0.9249	0.8000	0.5611	0.6500	0.1678	161.4845
3108.7342	0.9249	0.8000	0.5611	0.6500	0.1678	161.4863
3109.1519	0.9249	0.8000	0.5611	0.6500	0.1678	161.4882
3109.5696	0.9249	0.8000	0.5611	0.6500	0.1678	161.4900
3109.9873	0.9249	0.8000	0.5611	0.6500	0.1679	161.4918
3110.4050	0.9249	0.8000	0.5611	0.6500	0.1679	161.4936
3110.8227	0.9249	0.8000	0.5611	0.6500	0.1679	161.4955
3111.2404	0.9249	0.8000	0.5611	0.6500	0.1679	161.5042
3111.6580	0.9249	0.8000	0.5612	0.6500	0.1679	161.5180
3112.0757	0.9249	0.8000	0.5612	0.6500	0.1679	161.5297
3112.4934	0.9249	0.8000	0.5612	0.6500	0.1679	161.5315
3112.9111	0.9249	0.8000	0.5612	0.6500	0.1679	161.5334
3113.3288	0.9249	0.8000	0.5612	0.6500	0.1679	161.5338
3113.7465	0.9249	0.8000	0.5612	0.6500	0.1679	161.5338
3114.1641	0.9249	0.8000	0.5612	0.6500	0.1679	161.5338
3114.5818	0.9249	0.8000	0.5612	0.6500	0.1679	161.5338
3114.9995	0.9249	0.8000	0.5612	0.6500	0.1679	161.5338
3115.4172	0.9249	0.8000	0.5612	0.6500	0.1679	161.5356
3115.8349	0.9249	0.8000	0.5612	0.6500	0.1679	161.5374
3116.2526	0.9249	0.8000	0.5612	0.6500	0.1679	161.5392
3116.6702	0.9249	0.8000	0.5612	0.6500	0.1679	161.5410
3117.0879	0.9249	0.8000	0.5612	0.6500	0.1679	161.5454
3117.5056	0.9249	0.8000	0.5613	0.6500	0.1679	161.5592
3117.9233	0.9249	0.8000	0.5613	0.6500	0.1679	161.5731
3118.3410	0.9249	0.8000	0.5613	0.6500	0.1679	161.5771
3118.7587	0.9249	0.8000	0.5613	0.6500	0.1679	161.5789
3119.1764	0.9249	0.8000	0.5613	0.6500	0.1679	161.5808
3119.5940	0.9249	0.8000	0.5613	0.6500	0.1679	161.5826
3120.0117	0.9249	0.8000	0.5613	0.6500	0.1679	161.5844
3120.4294	0.9249	0.8000	0.5613	0.6500	0.1679	161.5862
3120.8471	0.9249	0.8000	0.5613	0.6500	0.1680	161.5881
3121.2648	0.9249	0.8000	0.5613	0.6500	0.1680	161.5899
3121.6825	0.9249	0.8000	0.5613	0.6500	0.1680	161.5917
3122.1001	0.9249	0.8000	0.5613	0.6500	0.1680	161.5964
3122.5178	0.9249	0.8000	0.5614	0.6500	0.1680	161.6103
3122.9355	0.9249	0.8000	0.5614	0.6500	0.1680	161.6241
3123.3532	0.9250	0.8000	0.5614	0.6500	0.1680	161.6263
3123.7709	0.9250	0.8000	0.5614	0.6500	0.1680	161.6263
3124.1886	0.9250	0.8000	0.5614	0.6500	0.1680	161.6263
3124.6063	0.9250	0.8000	0.5614	0.6500	0.1680	161.6263
3125.0239	0.9250	0.8000	0.5614	0.6500	0.1680	161.6258
3125.4416	0.9250	0.8000	0.5614	0.6500	0.1680	161.6172
3125.8593	0.9250	0.8000	0.5614	0.6499	0.1680	161.6086
3126.2770	0.9250	0.8000	0.5614	0.6499	0.1680	161.6001
3126.6947	0.9250	0.8000	0.5614	0.6498	0.1680	161.5915
3127.1124	0.9250	0.8000	0.5614	0.6498	0.1679	161.5862
3127.5300	0.9250	0.8000	0.5615	0.6497	0.1680	161.5897
3127.9477	0.9250	0.8000	0.5615	0.6497	0.1680	161.5931
3128.3654	0.9250	0.8000	0.5615	0.6497	0.1679	161.5861
3128.7831	0.9250	0.8000	0.5615	0.6496	0.1679	161.5775
3129.2008	0.9250	0.8000	0.5615	0.6496	0.1679	161.5689
3129.6185	0.9250	0.8000	0.5615	0.6495	0.1679	161.5604
3130.0362	0.9250	0.8000	0.5615	0.6495	0.1679	161.5518
3130.4538	0.9250	0.8000	0.5615	0.6495	0.1679	161.5432
3130.8715	0.9250	0.8000	0.5615	0.6494	0.1679	161.5347
3131.2892	0.9250	0.8000	0.5615	0.6494	0.1679	161.5344
3131.7069	0.9250	0.8000	0.5616	0.6493	0.1679	161.5379
3132.1246	0.9250	0.8000	0.5616	0.6493	0.1679	161.5377
3132.5423	0.9250	0.8000	0.5616	0.6492	0.1679	161.5292
3132.9599	0.9250	0.8000	0.5616	0.6492	0.1679	161.5206
3133.3776	0.9250	0.8000	0.5616	0.6492	0.1679	161.5120
3133.7953	0.9250	0.8000	0.5616	0.6491	0.1679	161.5035
3134.2130	0.9250	0.8000	0.5616	0.6491	0.1679	161.4949
3134.6307	0.9250	0.8000	0.5616	0.6490	0.1678	161.4863
3135.0484	0.9250	0.8000	0.5616	0.6490	0.1678	161.4791
3135.4660	0.9250	0.8000	0.5616	0.6490	0.1678	161.4826
3135.8837	0.9250	0.8000	0.5617	0.6489	0.1678	161.4860
3136.3014	0.9250	0.8000	0.5617	0.6489	0.1678	161.4808
3136.7191	0.9250	0.8000	0.5617	0.6488	0.1678	161.4722
3137.1368	0.9250	0.8000	0.5617	0.6488	0.1678	161.4636
3137.5545	0.9250	0.8000	0.5617	0.6487	0.1678	161.4551
3137.9722	0.9250	0.8000	0.5617	0.6487	0.1678	161.4465
3138.3898	0.9250	0.8000	0.5617	0.6487	0.1678	161.4379
3138.8075	0.9250	0.8000	0.5617	0.6486	0.1678	161.4293
3139.2252	0.9250	0.8000	0.5617	0.6486	0.1678	161.4272
3139.6429	0.9250	0.8000	0.5618	0.6485	0.1678	161.4307
3140.0606	0.9250	0.8000	0.5618	0.6485	0.1678	161.4324
3140.4783	0.9250	0.8000	0.5618	0.6485	0.1678	161.4238
3140.8959	0.9250	0.8000	0.5618	0.6484	0.1678	161.4152
3141.3136	0.9250	0.8000	0.5618	0.6484	0.1678	161.4066
3141.7313	0.9250	0.8000	0.5618	0.6483	0.1678	161.3981
3142.1490	0.9250	0.8000	0.5618	0.6483	0.1677	161.3895
3142.5667	0.9250	0.8000	0.5618	0.6482	0.1677	161.3809
3142.9844	0.9250	0.8000	0.5618	0.6482	0.1677	161.3723
3143.4021	0.9250	0.8000	0.5618	0.6482	0.1677	161.3753
3143.8197	0.9250	0.8000	0.5619	0.6481	0.1677	161.3787
3144.2374	0.9250	0.8000	0.5619	0.6481	0.1677	161.3753
3144.6551	0.9250	0.8000	0.5619	0.6480	0.1677	161.3667
3145.0728	0.9251	0.8000	0.5619	0.6480	0.1677	161.3582
3145.4905	0.9251	0.8000	0.5619	0.6480	0.1677	161.3496
3145.9082	0.9251	0.8000	0.5619	0.6479	0.1677	161.3410
3146.3258	0.9251	0.8000	0.5619	0.6479	0.1677	161.3324
3146.7435	0.9251	0.8000	0.5619	0.6478	0.1677	161.3238
3147.1612	0.9251	0.8000	0.5619	0.6478	0.1677	161.3199
3147.5789	0.9251	0.8000	0.5620	0.6477	0.1677	161.3233
3147.9966	0.9251	0.8000	0.5620	0.6477	0.1677	161.3267
3148.4143	0.9251	0.8000	0.5620	0.6477	0.1677	161.3182
3148.8319	0.9251	0.8000	0.5620	0.6476	0.1677	161.3096
3149.2496	0.9251	0.8000	0.5620	0.6476	0.1677	161.3011
3149.6673	0.9251	0.8000	0.5620	0.6475	0.1676	161.2925
3150.0850	0.9251	0.8000	0.5620	0.6475	0.1676	161.2839
3150.5027	0.9251	0.8000	0.5620	0.6474	0.1676	161.2753
3150.9204	0.9251	0.8000	0.5620	0.6474	0.1676	161.2667
3151.3381	0.9251	0.8000	0.5620	0.6474	0.1676	161.2581
3151.7557	0.9251	0.8000	0.5620	0.6473	0.1676	161.2496
3152.1734	0.9251	0.8000	0.5620	0.6473	0.1676	161.2459
3152.5911	0.9251	0.8000	0.5621	0.6472	0.1676	161.2493
3153.0088	0.9251	0.8000	0.5621	0.6472	0.1676	161.2525
3153.4265	0.9251	0.8000	0.5621	0.6472	0.1676	161.2439
3153.8442	0.9251	0.8000	0.5621	0.6471	0.1676	161.2353
3154.2618	0.9251	0.8000	0.5621	0.6471	0.1676	161.2267
3154.6795	0.9251	0.8000	0.5621	0.6470	0.1676	161.2181
3155.0972	0.9251	0.8000	0.5621	0.6470	0.1676	161.2096
3155.5149	0.9251	0.8000	0.5621	0.6469	0.1675	161.2010
3155.9326	0.9251	0.8000	0.5621	0.6469	0.1675	161.1924
3156.3503	0.9251	0.8000	0.5621	0.6469	0.1675	161.1938
3156.7680	0.9251	0.8000	0.5622	0.6468	0.1675	161.1972
3157.1856	0.9251	0.8000	0.5622	0.6468	0.1675	161.1953
3157.6033	0.9251	0.8000	0.5622	0.6467	0.1675	161.1867
3158.0210	0.9251	0.8000	0.5622	0.6467	0.1675	161.1781
3158.4387	0.9251	0.8000	0.5622	0.6467	0.1675	161.1695
3158.8564	0.9251	0.8000	0.5622	0.6466	0.1675	161.1609
3159.2741	0.9251	0.8000	0.5622	0.6466	0.1675	161.1523
3159.6917	0.9251	0.8000	0.5622	0.6465	0.1675	161.1437
3160.1094	0.9251	0.8000	0.5622	0.6465	0.1675	161.1383
3160.5271	0.9251	0.8000	0.5623	0.6464	0.1675	161.1417
3160.9448	0.9251	0.8000	0.5623	0.6464	0.1675	161.1450
3161.3625	0.9251	0.8000	0.5623	0.6464	0.1675	161.1380
3161.7802	0.9251	0.8000	0.5623	0.6463	0.1675	161.1294
3162.1979	0.9251	0.8000	0.5623	0.6463	0.1675	161.1208
3162.6155	0.9251	0.8000	0.5623	0.6462	0.1675	161.1122
3163.0332	0.9251	0.8000	0.5623	0.6462	0.1674	161.1036
3163.4509	0.9251	0.8000	0.5623	0.6462	0.1674	161.0951
3163.8686	0.9251	0.8000	0.5623	0.6461	0.1674	161.0865
3164.2863	0.9251	0.8000	0.5623	0.6461	0.1674	161.0779
3164.7040	0.9251	0.8000	0.5623	0.6460	0.1674	161.0693
3165.1216	0.9252	0.8000	0.5623	0.6460	0.1674	161.0642
3165.5393	0.9252	0.8000	0.5624	0.6459	0.1674	161.0675
3165.9570	0.9252	0.8000	0.5624	0.6459	0.1674	161.0709
3166.3747	0.9252	0.8000	0.5624	0.6459	0.1674	161.0635
3166.7924	0.9252	0.8000	0.5624	0.6458	0.1674	161.0549
3167.2101	0.9252	0.8000	0.5624	0.6458	0.1674	161.0463
3167.6277	0.9252	0.8000	0.5624	0.6457	0.1674	161.0377
3168.0454	0.9252	0.8000	0.5624	0.6457	0.1674	161.0291
3168.4631	0.9252	0.8000	0.5624	0.6457	0.1674	161.0205
3168.8808	0.9252	0.8000	0.5624	0.6456	0.1674	161.0119
3169.2985	0.9252	0.8000	0.5624	0.6456	0.1674	161.0119
3169.7162	0.9252	0.8000	0.5625	0.6455	0.1674	161.0152
3170.1339	0.9252	0.8000	0.5625	0.6455	0.1674	161.0148
3170.5515	0.9252	0.8000	0.5625	0.6454	0.1673	161.0061
3170.9692	0.9252	0.8000	0.5625	0.6454	0.1673	160.9975
3171.3869	0.9252	0.8000	0.5625	0.6454	0.1673	160.9889
3171.8046	0.9252	0.8000	0.5625	0.6453	0.1673	160.9803
3172.2223	0.9252	0.8000	0.5625	0.6453	0.1673	160.9717
3172.6400	0.9252	0.8000	0.5625	0.6452	0.1673	160.9631
3173.0576	0.9252	0.8000	0.5625	0.6452	0.1673	160.9545
